113.0634, (-0.2407, 1.6883, -0.1885), (-0.9315, -0.1615, 0.3260)
113.198, (-0.2460, 1.6883, -0.1864), (-0.9370, -0.1670, 0.3069)
113.3219, (-0.2493, 1.6880, -0.1846), (-0.9430, -0.1726, 0.2846)
113.4465, (-0.2494, 1.6882, -0.1836), (-0.9482, -0.1745, 0.2655)
113.5563, (-0.2472, 1.6888, -0.1828), (-0.9502, -0.1751, 0.2578)
113.6779, (-0.2428, 1.6893, -0.1838), (-0.9446, -0.1784, 0.2755)
113.8192, (-0.2380, 1.6884, -0.1860), (-0.9189, -0.1937, 0.3436)
113.9586, (-0.2350, 1.6858, -0.1857), (-0.8599, -0.2132, 0.4638)
114.082, (-0.2253, 1.6791, -0.1763), (-0.7905, -0.2472, 0.5603)
114.2046, (-0.2050, 1.6756, -0.1571), (-0.7301, -0.2617, 0.6312)
114.3162, (-0.1700, 1.6741, -0.1271), (-0.6876, -0.2580, 0.6787)
114.4469, (-0.1328, 1.6737, -0.0890), (-0.6682, -0.2556, 0.6987)
114.57, (-0.1104, 1.6767, -0.0567), (-0.6778, -0.2485, 0.6920)
114.6927, (-0.0963, 1.6730, -0.0370), (-0.6862, -0.2694, 0.6757)
114.805, (-0.0920, 1.6745, -0.0313), (-0.6937, -0.2566, 0.6730)
114.9351, (-0.0981, 1.6763, -0.0380), (-0.6992, -0.2426, 0.6726)
115.0683, (-0.1222, 1.6778, -0.0623), (-0.7201, -0.2244, 0.6566)
115.2095, (-0.1590, 1.6777, -0.1010), (-0.7573, -0.2361, 0.6089)
115.3319, (-0.1903, 1.6762, -0.1361), (-0.7842, -0.2460, 0.5696)
115.453, (-0.2158, 1.6760, -0.1643), (-0.8117, -0.2459, 0.5298)
115.5633, (-0.2355, 1.6750, -0.1919), (-0.8394, -0.2591, 0.4778)
115.6858, (-0.2469, 1.6766, -0.2098), (-0.8588, -0.2371, 0.4542)
115.8145, (-0.2531, 1.6758, -0.2202), (-0.8627, -0.2426, 0.4438)
115.9348, (-0.2576, 1.6788, -0.2242), (-0.8611, -0.2227, 0.4570)
116.0439, (-0.2576, 1.6806, -0.2247), (-0.8479, -0.2148, 0.4847)
116.176, (-0.2561, 1.6792, -0.2230), (-0.8242, -0.2299, 0.5175)
116.3162, (-0.2524, 1.6789, -0.2222), (-0.8093, -0.2265, 0.5419)
116.4501, (-0.2474, 1.6780, -0.2223), (-0.8004, -0.2242, 0.5560)
116.5884, (-0.2441, 1.6791, -0.2231), (-0.7906, -0.2210, 0.5710)
116.7128, (-0.2430, 1.6783, -0.2246), (-0.7824, -0.2239, 0.5811)
116.8254, (-0.2406, 1.6758, -0.2285), (-0.7763, -0.2336, 0.5855)
116.953, (-0.2373, 1.6764, -0.2315), (-0.7752, -0.2283, 0.5891)
117.0757, (-0.2335, 1.6755, -0.2331), (-0.7711, -0.2298, 0.5938)
117.2097, (-0.2304, 1.6754, -0.2341), (-0.7729, -0.2295, 0.5916)
117.3376, (-0.2282, 1.6753, -0.2358), (-0.7753, -0.2301, 0.5882)
117.4498, (-0.2271, 1.6757, -0.2364), (-0.7801, -0.2267, 0.5831)
117.5814, (-0.2271, 1.6759, -0.2390), (-0.7940, -0.2253, 0.5647)
117.7162, (-0.2286, 1.6760, -0.2434), (-0.8327, -0.2078, 0.5133)
117.8311, (-0.2328, 1.6772, -0.2450), (-0.8806, -0.2009, 0.4291)
117.9585, (-0.2365, 1.6759, -0.2395), (-0.9235, -0.2147, 0.3180)
118.068, (-0.2348, 1.6770, -0.2266), (-0.9580, -0.2287, 0.1731)
118.1919, (-0.2313, 1.6800, -0.2113), (-0.9759, -0.2180, -0.0074)
118.3155, (-0.2243, 1.6791, -0.1990), (-0.9541, -0.2193, -0.2040)
118.4357, (-0.2115, 1.6771, -0.1956), (-0.8533, -0.2298, -0.4681)
118.5546, (-0.1948, 1.6748, -0.1959), (-0.6877, -0.2367, -0.6864)
118.6759, (-0.1782, 1.6721, -0.1916), (-0.5456, -0.2436, -0.8018)
118.7918, (-0.1673, 1.6715, -0.1880), (-0.4777, -0.2266, -0.8488)
118.9171, (-0.1632, 1.6689, -0.1864), (-0.4630, -0.2319, -0.8555)
119.0433, (-0.1653, 1.6700, -0.1864), (-0.4778, -0.2362, -0.8461)
119.1549, (-0.1754, 1.6735, -0.1867), (-0.5389, -0.2311, -0.8100)
119.2896, (-0.1982, 1.6770, -0.1849), (-0.6980, -0.2204, -0.6814)
119.4095, (-0.2233, 1.6785, -0.1781), (-0.8721, -0.2202, -0.4370)
119.5303, (-0.2412, 1.6779, -0.1675), (-0.9656, -0.2298, -0.1219)
119.6395, (-0.2488, 1.6760, -0.1577), (-0.9554, -0.2496, 0.1577)
119.7625, (-0.2494, 1.6725, -0.1485), (-0.8629, -0.2741, 0.4246)
119.8923, (-0.2436, 1.6656, -0.1425), (-0.7289, -0.3093, 0.6108)
120.0335, (-0.2335, 1.6614, -0.1353), (-0.5840, -0.3339, 0.7399)
120.1741, (-0.2238, 1.6601, -0.1212), (-0.5003, -0.3392, 0.7966)
120.3095, (-0.2176, 1.6602, -0.0924), (-0.4556, -0.3365, 0.8241)
120.4223, (-0.2131, 1.6567, -0.0547), (-0.4461, -0.3319, 0.8312)
120.5459, (-0.2115, 1.6577, -0.0026), (-0.4598, -0.3266, 0.8258)
120.6796, (-0.2160, 1.6649, 0.0600), (-0.4929, -0.3193, 0.8094)
120.8083, (-0.2170, 1.6677, 0.1131), (-0.4973, -0.3262, 0.8039)
120.9283, (-0.2089, 1.6654, 0.1524), (-0.4351, -0.3310, 0.8374)
121.046, (-0.2024, 1.6665, 0.1941), (-0.3080, -0.3370, 0.8897)
121.1706, (-0.2045, 1.6659, 0.2208), (-0.2179, -0.3385, 0.9154)
121.3179, (-0.2148, 1.6595, 0.2399), (-0.1000, -0.3600, 0.9276)
121.45, (-0.2264, 1.6582, 0.2439), (0.0752, -0.3827, 0.9208)
121.5738, (-0.2395, 1.6591, 0.2400), (0.2718, -0.3823, 0.8832)
121.6848, (-0.2536, 1.6554, 0.2318), (0.4247, -0.3920, 0.8160)
121.8074, (-0.2664, 1.6531, 0.2177), (0.5682, -0.4002, 0.7191)
121.931, (-0.2804, 1.6522, 0.2071), (0.6407, -0.4056, 0.6519)
122.0627, (-0.2904, 1.6528, 0.2059), (0.6647, -0.4047, 0.6281)
122.1894, (-0.2901, 1.6552, 0.2142), (0.6729, -0.3974, 0.6239)
122.3058, (-0.2801, 1.6542, 0.2320), (0.6660, -0.3895, 0.6362)
122.4267, (-0.2609, 1.6529, 0.2576), (0.6485, -0.3816, 0.6587)
122.5577, (-0.2313, 1.6582, 0.2924), (0.6191, -0.3726, 0.6913)
122.7023, (-0.2005, 1.6605, 0.3303), (0.5719, -0.3579, 0.7382)
122.8226, (-0.1843, 1.6624, 0.3627), (0.5118, -0.3527, 0.7834)
122.9361, (-0.1882, 1.6657, 0.3918), (0.3614, -0.3361, 0.8697)
123.0609, (-0.2166, 1.6710, 0.4176), (0.0411, -0.3117, 0.9493)
123.1833, (-0.2661, 1.6747, 0.4230), (-0.4066, -0.2896, 0.8665)
123.3056, (-0.3165, 1.6752, 0.4014), (-0.7534, -0.2673, 0.6007)
123.4354, (-0.3557, 1.6762, 0.3757), (-0.9043, -0.2662, 0.3337)
123.5458, (-0.3963, 1.6751, 0.3437), (-0.9604, -0.2711, 0.0641)
123.6672, (-0.4343, 1.6719, 0.3114), (-0.9568, -0.2672, -0.1148)
123.7846, (-0.4745, 1.6728, 0.2874), (-0.9421, -0.2716, -0.1965)
123.9168, (-0.5135, 1.6708, 0.2680), (-0.9401, -0.2713, -0.2063)
124.0374, (-0.5471, 1.6674, 0.2537), (-0.9399, -0.2843, -0.1889)
124.164, (-0.5776, 1.6681, 0.2451), (-0.9451, -0.2858, -0.1586)
124.2904, (-0.6006, 1.6697, 0.2575), (-0.9590, -0.2829, -0.0180)
124.4125, (-0.6132, 1.6684, 0.2975), (-0.9002, -0.3101, 0.3057)
124.5316, (-0.5995, 1.6635, 0.3477), (-0.6918, -0.3390, 0.6375)
124.6438, (-0.5599, 1.6606, 0.3984), (-0.3589, -0.3552, 0.8631)
124.7678, (-0.5067, 1.6554, 0.4390), (-0.0504, -0.3676, 0.9286)
124.8941, (-0.4507, 1.6539, 0.4809), (0.2084, -0.3858, 0.8987)
125.0362, (-0.3943, 1.6537, 0.5233), (0.4133, -0.3935, 0.8212)
125.1652, (-0.3550, 1.6533, 0.5553), (0.4924, -0.4017, 0.7721)
125.2855, (-0.3237, 1.6536, 0.5850), (0.5143, -0.4102, 0.7531)
125.4155, (-0.2958, 1.6544, 0.6078), (0.5444, -0.4062, 0.7339)
125.5503, (-0.2732, 1.6535, 0.6262), (0.5472, -0.4056, 0.7322)
125.6723, (-0.2576, 1.6517, 0.6424), (0.5441, -0.4071, 0.7337)
125.7962, (-0.2491, 1.6500, 0.6576), (0.5329, -0.4187, 0.7353)
125.9093, (-0.2488, 1.6527, 0.6712), (0.5323, -0.4165, 0.7370)
126.0325, (-0.2562, 1.6524, 0.6864), (0.5446, -0.4142, 0.7292)
126.165, (-0.2678, 1.6508, 0.7029), (0.5954, -0.4139, 0.6886)
126.3072, (-0.2807, 1.6533, 0.7185), (0.6849, -0.4078, 0.6039)
126.443, (-0.2951, 1.6564, 0.7369), (0.7673, -0.4091, 0.4938)
126.5657, (-0.3067, 1.6556, 0.7511), (0.8150, -0.4125, 0.4069)
126.6769, (-0.3204, 1.6540, 0.7652), (0.8439, -0.4175, 0.3369)
126.7999, (-0.3341, 1.6536, 0.7769), (0.8623, -0.4166, 0.2878)
126.929, (-0.3457, 1.6519, 0.7879), (0.8734, -0.4155, 0.2542)
127.0553, (-0.3524, 1.6499, 0.7993), (0.8762, -0.4139, 0.2471)
127.1704, (-0.3477, 1.6515, 0.8096), (0.8803, -0.4058, 0.2459)
127.2929, (-0.3323, 1.6523, 0.8230), (0.8800, -0.3955, 0.2631)
127.4177, (-0.3043, 1.6498, 0.8353), (0.8784, -0.3958, 0.2678)
127.5569, (-0.2621, 1.6501, 0.8505), (0.8689, -0.3944, 0.2990)
127.6895, (-0.2169, 1.6562, 0.8699), (0.8546, -0.3802, 0.3536)
127.7962, (-0.1866, 1.6582, 0.8906), (0.8255, -0.3698, 0.4263)
127.9182, (-0.1734, 1.6644, 0.9279), (0.7112, -0.3510, 0.6091)
128.0388, (-0.1908, 1.6664, 0.9726), (0.4004, -0.3377, 0.8518)
128.1636, (-0.2380, 1.6642, 1.0026), (-0.0670, -0.3415, 0.9375)
128.2898, (-0.2948, 1.6621, 1.0114), (-0.4593, -0.3480, 0.8173)
128.3996, (-0.3437, 1.6592, 1.0081), (-0.6750, -0.3482, 0.6505)
128.5208, (-0.3906, 1.6572, 1.0070), (-0.7828, -0.3478, 0.5161)
128.6432, (-0.4325, 1.6604, 1.0174), (-0.8093, -0.3444, 0.4759)
128.7677, (-0.4695, 1.6611, 1.0319), (-0.8043, -0.3444, 0.4842)
128.8837, (-0.4972, 1.6616, 1.0440), (-0.7966, -0.3431, 0.4977)
129.0153, (-0.5193, 1.6627, 1.0607), (-0.7617, -0.3418, 0.5504)
129.1429, (-0.5204, 1.6639, 1.0808), (-0.6231, -0.3530, 0.6979)
129.2695, (-0.4951, 1.6600, 1.1018), (-0.2474, -0.3860, 0.8887)
129.392, (-0.4525, 1.6512, 1.1027), (0.1913, -0.4122, 0.8908)
129.5042, (-0.4097, 1.6492, 1.0891), (0.4999, -0.4256, 0.7543)
129.635, (-0.3608, 1.6518, 1.0704), (0.7098, -0.4192, 0.5660)
129.7499, (-0.3097, 1.6508, 1.0526), (0.8280, -0.4135, 0.3789)
129.8717, (-0.2580, 1.6524, 1.0417), (0.8813, -0.3954, 0.2588)
130.007, (-0.1995, 1.6569, 1.0438), (0.8930, -0.3878, 0.2286)
130.1205, (-0.1574, 1.6558, 1.0537), (0.8871, -0.3881, 0.2501)
130.2472, (-0.1222, 1.6588, 1.0717), (0.8765, -0.3866, 0.2867)
130.3769, (-0.1061, 1.6623, 1.1075), (0.8042, -0.3731, 0.4626)
130.5012, (-0.1196, 1.6613, 1.1519), (0.5762, -0.3729, 0.7273)
130.6091, (-0.1578, 1.6605, 1.1872), (0.2204, -0.3834, 0.8969)
130.7318, (-0.2179, 1.6607, 1.2080), (-0.2185, -0.3791, 0.8992)
130.8542, (-0.2793, 1.6599, 1.2126), (-0.5200, -0.3655, 0.7720)
130.9875, (-0.3338, 1.6593, 1.2168), (-0.6716, -0.3527, 0.6516)
131.1162, (-0.3871, 1.6618, 1.2295), (-0.7469, -0.3324, 0.5759)
131.2312, (-0.4296, 1.6644, 1.2445), (-0.7721, -0.3307, 0.5426)
131.3576, (-0.4701, 1.6642, 1.2576), (-0.7805, -0.3230, 0.5352)
131.4833, (-0.4993, 1.6633, 1.2665), (-0.7818, -0.3282, 0.5302)
131.6062, (-0.5208, 1.6637, 1.2744), (-0.7756, -0.3304, 0.5379)
131.7357, (-0.5349, 1.6631, 1.2803), (-0.7615, -0.3302, 0.5578)
131.8489, (-0.5407, 1.6623, 1.2897), (-0.7279, -0.3360, 0.5977)
131.972, (-0.5250, 1.6611, 1.3122), (-0.5599, -0.3496, 0.7512)
132.096, (-0.4853, 1.6577, 1.3326), (-0.2225, -0.3754, 0.8998)
132.2174, (-0.4275, 1.6554, 1.3378), (0.2138, -0.3930, 0.8943)
132.3302, (-0.3743, 1.6556, 1.3266), (0.5001, -0.3927, 0.7718)
132.4846, (-0.3085, 1.6555, 1.3062), (0.6857, -0.3900, 0.6146)
132.6183, (-0.2449, 1.6537, 1.2904), (0.7479, -0.3913, 0.5363)
132.7447, (-0.1740, 1.6528, 1.2800), (0.7788, -0.3999, 0.4832)
132.8677, (-0.1117, 1.6571, 1.2728), (0.7920, -0.3940, 0.4664)
132.9917, (-0.0623, 1.6566, 1.2675), (0.7870, -0.3949, 0.4741)
133.1131, (-0.0284, 1.6568, 1.2657), (0.7815, -0.3945, 0.4833)
133.2347, (0.0039, 1.6568, 1.2649), (0.7808, -0.3967, 0.4827)
133.3597, (0.0323, 1.6553, 1.2632), (0.7905, -0.4024, 0.4618)
133.4804, (0.0574, 1.6525, 1.2584), (0.8024, -0.4160, 0.4280)
133.6035, (0.0712, 1.6510, 1.2546), (0.8070, -0.4209, 0.4142)
133.7232, (0.0784, 1.6505, 1.2508), (0.8080, -0.4209, 0.4123)
133.8585, (0.0832, 1.6512, 1.2462), (0.8104, -0.4179, 0.4105)
133.9877, (0.0951, 1.6512, 1.2360), (0.8420, -0.4124, 0.3479)
134.1086, (0.1185, 1.6499, 1.2173), (0.8894, -0.3989, 0.2232)
134.2339, (0.1411, 1.6465, 1.1992), (0.9093, -0.3970, 0.1245)
134.3431, (0.1584, 1.6442, 1.1860), (0.9120, -0.4063, 0.0571)
134.4646, (0.1677, 1.6459, 1.1835), (0.9118, -0.4092, 0.0337)
134.597, (0.1707, 1.6452, 1.1897), (0.9111, -0.4115, 0.0247)
134.7196, (0.1683, 1.6454, 1.2042), (0.9119, -0.4095, 0.0271)
134.8305, (0.1614, 1.6447, 1.2249), (0.9121, -0.4094, 0.0210)
134.9643, (0.1527, 1.6444, 1.2564), (0.9164, -0.4000, 0.0162)
135.096, (0.1469, 1.6488, 1.2995), (0.9172, -0.3981, 0.0160)
135.2347, (0.1446, 1.6506, 1.3436), (0.9170, -0.3983, 0.0206)
135.3591, (0.1423, 1.6518, 1.3861), (0.9174, -0.3960, 0.0388)
135.4786, (0.1404, 1.6533, 1.4164), (0.9153, -0.3992, 0.0538)
135.5912, (0.1366, 1.6549, 1.4452), (0.9182, -0.3896, 0.0714)
135.7148, (0.1306, 1.6554, 1.4726), (0.9178, -0.3840, 0.1011)
135.8363, (0.1250, 1.6563, 1.4924), (0.9183, -0.3786, 0.1159)
135.9715, (0.1274, 1.6553, 1.5033), (0.9185, -0.3769, 0.1194)
136.0832, (0.1371, 1.6543, 1.5066), (0.9161, -0.3820, 0.1218)
136.2194, (0.1583, 1.6527, 1.5063), (0.9137, -0.3843, 0.1321)
136.3517, (0.1878, 1.6497, 1.5006), (0.9088, -0.3909, 0.1460)
136.4753, (0.2201, 1.6535, 1.4927), (0.9067, -0.3860, 0.1698)
136.6003, (0.2481, 1.6583, 1.4938), (0.8905, -0.3709, 0.2634)
136.7196, (0.2633, 1.6615, 1.5149), (0.7785, -0.3661, 0.5098)
136.8405, (0.2554, 1.6629, 1.5472), (0.5092, -0.3543, 0.7844)
136.9651, (0.2286, 1.6619, 1.5734), (0.1524, -0.3496, 0.9244)
137.1041, (0.1940, 1.6590, 1.5847), (-0.2039, -0.3547, 0.9125)
